,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
4623,0,3861.4862689999995,1,1,0,1,1,93272.0,2,2,95.0,3.0,54.0,0.0,1.0,2,2,3,0,281.110788,4,0
4624,1,2912.9139579999996,0,0,3,1,1,68899.0,1,1,74.0,6.0,60.0,0.0,1.0,2,2,3,0,66.103422,5,0
4625,1,6980.325287000001,0,0,3,2,2,0.0,0,1,67.0,20.0,14.0,0.0,2.0,3,8,1,0,321.6,4,0
4626,4,6769.3248109999995,0,1,4,2,1,0.0,0,1,97.0,31.0,43.0,0.0,7.0,2,2,4,2,698.4,4,1
4627,0,8193.555045000001,0,0,3,1,2,54950.0,2,2,103.0,25.0,75.0,0.0,7.0,3,7,2,4,480.578584,3,0
4628,1,7519.133631000001,1,1,4,1,2,96306.0,1,3,95.0,12.0,17.0,1.0,6.0,2,0,4,2,185.355353,4,0
4629,4,3746.03079,0,1,3,1,1,70342.0,0,1,96.0,3.0,99.0,1.0,1.0,2,4,1,4,685.907341,4,1
4630,2,2592.437797,1,0,4,1,2,72421.0,0,2,65.0,8.0,23.0,0.0,1.0,2,4,3,3,312.0,4,1
4631,1,4548.291613,0,1,3,2,1,0.0,0,2,132.0,5.0,88.0,3.0,1.0,2,4,4,0,950.4,2,3
4632,0,2885.002508,0,0,0,1,1,77748.0,1,2,72.0,1.0,51.0,0.0,1.0,2,2,3,0,7.214579,5,0
4633,0,4883.551402,0,0,3,4,1,19096.0,0,3,64.0,17.0,5.0,0.0,3.0,2,2,4,4,374.8996,5,0
4634,2,9061.057741,0,2,2,1,1,73876.0,2,2,112.0,19.0,71.0,0.0,8.0,2,0,1,4,419.303041,4,0
4635,3,16728.34386,0,1,4,2,2,0.0,0,1,237.0,1.0,29.0,0.0,5.0,2,0,1,2,1706.4,6,0
4636,0,11177.7521,0,0,3,1,2,20742.0,2,1,100.0,17.0,52.0,0.0,2.0,2,4,3,4,455.851876,3,0
4637,2,4364.311890999999,0,0,0,1,2,44804.0,0,1,114.0,15.0,13.0,0.0,1.0,3,8,2,0,778.3500730000001,3,0
4638,2,22940.38215,0,0,3,1,1,52993.0,2,2,64.0,16.0,86.0,0.0,2.0,2,0,4,3,304.699889,4,0
4639,0,4926.282836,0,0,3,1,1,49185.0,1,2,61.0,11.0,92.0,0.0,8.0,3,8,1,0,126.950071,5,0
4640,0,23086.36478,0,0,4,1,1,69240.0,2,1,194.0,16.0,29.0,0.0,2.0,2,2,3,0,744.769131,1,0
4641,0,5149.301306,0,1,3,1,1,26877.0,0,2,131.0,5.0,2.0,0.0,1.0,2,4,2,2,628.8,3,1
4642,2,8016.747629,0,0,3,1,1,82828.0,2,2,67.0,14.0,36.0,1.0,2.0,2,4,2,2,217.47277599999998,4,0
4643,1,2538.857089,0,0,3,1,2,99824.0,0,2,63.0,1.0,56.0,0.0,1.0,1,5,4,2,302.4,4,0
4644,1,10498.92645,0,1,3,1,2,30352.0,1,2,89.0,21.0,13.0,0.0,2.0,2,4,4,4,146.11068500000002,4,0
4645,0,2448.646138,0,0,0,2,2,0.0,0,2,69.0,7.0,68.0,0.0,1.0,3,8,3,0,331.2,5,0
4646,0,6057.07208,1,1,3,3,2,27681.0,0,2,83.0,13.0,62.0,0.0,9.0,2,2,3,2,398.4,5,0
4647,4,8295.837442,0,2,3,1,1,85478.0,1,2,103.0,29.0,15.0,0.0,6.0,2,0,4,3,224.15941600000002,5,0
4648,0,2786.661219,0,0,4,1,1,94310.0,0,3,70.0,1.0,76.0,4.0,1.0,3,8,2,2,430.769347,4,1
4649,0,25464.82059,1,1,0,3,1,13663.0,0,1,97.0,1.0,66.0,0.0,2.0,3,8,4,0,465.6,4,1
4650,2,11469.62991,0,2,4,4,1,10384.0,0,2,151.0,5.0,72.0,0.0,5.0,2,4,4,2,914.4340970000001,3,0
4651,1,3557.368368,0,1,1,4,2,17272.0,0,2,93.0,30.0,58.0,0.0,1.0,2,4,2,3,446.4,5,0
4652,4,8317.302512999999,0,0,0,1,1,64367.0,1,2,104.0,2.0,14.0,0.0,9.0,2,4,1,3,96.431061,3,0
4653,0,7601.951104000001,0,1,3,1,2,47519.0,2,2,96.0,21.0,2.0,0.0,4.0,2,0,3,0,245.248248,5,0
4654,2,9426.971158,0,1,0,5,2,26263.0,0,3,85.0,11.0,31.0,0.0,2.0,1,5,2,2,475.159732,5,3
4655,0,6418.849149000001,0,0,3,2,2,0.0,0,1,63.0,30.0,34.0,0.0,2.0,2,2,4,3,556.85728,5,0
4656,1,6788.084852,0,1,4,2,1,0.0,0,1,93.0,2.0,70.0,0.0,9.0,2,2,3,0,855.3417289999999,5,0
4657,1,3358.6609789999998,0,1,4,1,1,77309.0,0,2,83.0,22.0,6.0,0.0,1.0,2,4,2,2,596.3209429999999,5,1
4658,0,2439.930981,0,0,0,1,1,50876.0,2,2,61.0,13.0,60.0,0.0,1.0,2,4,4,2,171.248196,4,0
4659,0,4505.85011,0,0,3,5,2,20284.0,0,1,65.0,14.0,84.0,1.0,3.0,2,4,4,2,532.806637,4,0
4660,1,2309.596399,0,0,0,3,2,22567.0,0,1,69.0,6.0,12.0,0.0,1.0,2,4,2,0,496.8,4,3
4661,1,2541.523959,0,0,3,1,2,63546.0,1,2,64.0,1.0,53.0,0.0,1.0,2,4,1,3,131.813652,4,0
4662,4,6414.081362,0,1,4,2,2,0.0,0,1,89.0,0.0,12.0,0.0,5.0,2,2,4,3,640.8,4,0
4663,0,2585.206268,0,0,0,1,1,28137.0,0,2,65.0,23.0,2.0,0.0,1.0,2,0,1,4,312.0,5,3
4664,1,2961.31408,0,1,2,5,2,22608.0,0,2,77.0,5.0,10.0,0.0,1.0,2,0,3,2,369.6,4,1
4665,1,2759.978287,1,0,3,1,2,92296.0,0,2,69.0,4.0,65.0,0.0,1.0,3,3,3,2,331.2,5,0
4666,0,3341.6835,0,0,0,2,2,0.0,0,1,69.0,9.0,72.0,5.0,3.0,2,2,2,0,331.2,5,3
4667,3,5169.49937,1,0,4,5,2,12430.0,0,1,73.0,22.0,13.0,0.0,4.0,1,5,3,3,350.4,4,0
4668,0,4117.3723899999995,0,0,4,2,1,0.0,0,1,116.0,19.0,99.0,0.0,1.0,2,0,4,4,1301.796063,3,1
4669,3,5552.596353,0,0,4,1,2,50470.0,0,3,71.0,1.0,87.0,0.0,8.0,3,3,2,3,377.498287,5,3
4670,2,7285.030983,1,0,4,1,2,44788.0,0,2,61.0,6.0,48.0,0.0,2.0,2,0,3,2,386.031248,4,1
4671,4,13916.934459999999,0,2,0,1,1,52423.0,0,1,119.0,2.0,80.0,1.0,2.0,3,7,4,4,571.2,4,0
4672,4,11044.42715,0,1,0,1,1,29696.0,2,1,139.0,17.0,41.0,0.0,3.0,2,2,1,3,478.107847,3,0
4673,0,3531.039178,0,1,0,1,1,26884.0,2,2,89.0,11.0,84.0,0.0,1.0,1,5,2,3,238.132215,4,0
4674,1,2759.618207,0,0,0,1,2,64388.0,0,2,69.0,12.0,51.0,0.0,1.0,2,2,4,2,331.2,5,1
4675,0,6500.409697,0,0,3,2,1,0.0,0,1,61.0,13.0,37.0,0.0,2.0,2,2,4,2,292.8,4,0
4676,0,6369.262355,1,1,4,1,2,34498.0,0,1,83.0,30.0,72.0,0.0,7.0,2,0,3,0,398.4,5,1
4677,2,13083.48622,0,0,3,1,2,73060.0,0,2,108.0,9.0,78.0,0.0,2.0,1,9,3,3,518.4,3,0
4678,0,2150.906016,0,0,3,2,2,0.0,0,1,63.0,8.0,83.0,0.0,1.0,2,0,4,0,453.6,5,0
4679,2,8447.888167000001,0,0,3,1,1,61337.0,1,2,105.0,35.0,46.0,0.0,9.0,2,4,4,3,2.54009,3,0
4680,4,5075.420953,0,0,0,2,2,0.0,0,1,73.0,28.0,8.0,0.0,3.0,3,3,1,2,350.4,5,0
4681,2,3527.8515850000003,0,1,3,1,1,59496.0,1,2,88.0,22.0,64.0,0.0,1.0,2,2,4,2,189.14472800000001,4,0
4682,0,13061.51639,0,0,3,2,1,0.0,0,1,180.0,4.0,45.0,0.0,6.0,2,0,3,2,1474.267145,6,0
4683,2,6259.510365,0,1,2,1,1,37813.0,1,2,78.0,4.0,26.0,1.0,5.0,3,3,4,2,39.781368,4,0
4684,0,16681.32634,0,0,0,1,1,55907.0,0,2,104.0,23.0,64.0,0.0,2.0,3,7,4,2,499.2,3,3
4685,2,5791.610721,0,0,0,1,1,80480.0,2,2,72.0,6.0,55.0,0.0,7.0,2,2,1,2,242.842607,4,0
4686,0,7980.488637,0,0,3,1,2,72734.0,2,2,66.0,7.0,96.0,0.0,2.0,2,2,2,4,195.218968,5,3
4687,3,2767.499996,0,0,4,2,1,0.0,1,2,72.0,27.0,60.0,0.0,1.0,2,4,4,4,22.326388,4,0
4688,2,2975.2565489999997,0,1,3,1,2,36548.0,0,2,76.0,10.0,95.0,0.0,1.0,2,0,3,2,547.2,4,1
4689,2,4178.586494,0,0,2,1,2,62113.0,1,2,104.0,1.0,0.0,0.0,1.0,2,2,3,4,5.894778,3,0
4690,2,4734.257944,0,0,0,2,2,0.0,0,1,67.0,7.0,75.0,0.0,5.0,2,2,1,2,747.458052,4,0
4691,1,4315.788632,0,0,3,1,1,41252.0,2,2,109.0,25.0,31.0,0.0,1.0,2,2,3,0,514.059402,3,0
4692,0,6126.568309,0,1,4,1,2,61139.0,0,2,76.0,4.0,16.0,0.0,4.0,2,4,3,4,364.8,4,0
4693,2,2694.599099,0,0,3,1,1,26744.0,0,2,68.0,16.0,61.0,0.0,1.0,3,8,3,2,326.4,5,3
4694,1,9338.08481,0,1,3,2,1,0.0,0,1,132.0,17.0,34.0,0.0,3.0,2,2,4,0,950.4,3,0
4695,1,18680.99387,0,0,0,1,1,74640.0,0,2,66.0,0.0,44.0,0.0,2.0,3,3,4,0,375.514273,4,3
4696,0,2551.349248,0,0,3,1,2,88126.0,1,2,64.0,27.0,71.0,1.0,1.0,2,0,3,0,151.97315600000002,4,0
4697,1,2808.078361,0,0,3,1,1,55005.0,0,3,70.0,31.0,39.0,1.0,1.0,2,4,2,3,336.0,4,0
4698,1,9710.286449,0,1,4,1,2,33190.0,1,1,123.0,1.0,95.0,0.0,4.0,2,4,4,3,40.950769,2,0
4699,1,15190.654040000001,0,0,4,2,2,0.0,0,1,71.0,4.0,64.0,4.0,2.0,2,2,3,3,839.593218,4,1
4700,0,4069.776372,0,2,0,2,1,0.0,0,1,117.0,0.0,42.0,0.0,1.0,3,8,3,0,609.801279,4,0
4701,0,6612.220871,0,1,4,2,1,0.0,0,1,97.0,31.0,34.0,2.0,9.0,2,4,4,4,669.399277,4,0
4702,1,2030.783687,0,0,3,2,2,0.0,0,1,64.0,0.0,8.0,1.0,1.0,2,4,3,2,731.479725,4,1
4703,2,5090.44875,0,0,3,4,1,25226.0,0,3,71.0,13.0,97.0,1.0,4.0,2,4,4,0,340.8,4,0
4704,1,3353.381136,0,1,2,1,1,63398.0,2,2,83.0,29.0,46.0,0.0,1.0,2,4,3,4,292.20678399999997,4,0
4705,0,8532.989751000001,0,0,2,1,2,30092.0,1,2,108.0,33.0,90.0,0.0,9.0,2,0,3,3,192.265438,3,3
4706,3,2647.519741,1,0,0,1,2,37876.0,2,1,69.0,13.0,15.0,0.0,1.0,3,7,3,2,300.056383,4,0
4707,0,6071.907243,0,1,4,3,1,12201.0,0,3,84.0,14.0,63.0,0.0,4.0,3,8,4,0,604.8,4,0
4708,0,9061.767848000001,0,0,0,1,2,37970.0,1,2,115.0,8.0,44.0,0.0,3.0,2,2,4,2,124.96741499999999,3,0
4709,4,2531.586761,0,0,3,4,2,28898.0,1,2,67.0,15.0,85.0,0.0,1.0,3,7,4,0,82.811346,4,0
4710,0,2467.129805,0,0,4,1,1,23845.0,0,2,61.0,33.0,34.0,0.0,1.0,2,2,3,3,292.8,4,3
4711,1,7408.1675510000005,0,0,4,1,2,62810.0,1,2,187.0,14.0,22.0,1.0,1.0,3,3,1,4,32.874675,6,0
4712,0,3452.4149549999997,0,1,3,1,1,65773.0,2,2,89.0,24.0,35.0,4.0,1.0,3,3,3,3,245.308491,4,0
4713,1,4481.387593,0,0,3,2,2,0.0,2,1,69.0,1.0,25.0,0.0,4.0,2,2,1,3,232.18350299999997,4,0
4714,1,21235.44557,0,1,3,2,2,0.0,0,3,86.0,29.0,45.0,0.0,2.0,2,0,3,0,568.746405,4,0
4715,4,3370.074728,0,1,2,2,2,0.0,0,3,95.0,14.0,15.0,1.0,1.0,2,2,4,0,476.903351,4,0
4716,0,3746.751625,1,1,0,1,1,41479.0,1,2,94.0,14.0,38.0,1.0,1.0,2,2,3,3,19.575682999999998,5,3
4717,1,5129.608404,0,1,2,1,2,72433.0,2,2,126.0,34.0,48.0,0.0,1.0,2,2,3,2,343.139611,3,3
4718,0,12300.005,0,0,3,1,2,74586.0,0,2,103.0,14.0,19.0,0.0,2.0,2,2,3,3,494.4,3,0
4719,1,18065.27192,0,1,3,2,1,0.0,0,2,234.0,11.0,26.0,0.0,7.0,2,2,4,2,1135.141469,1,0
4720,3,19644.76296,0,0,0,1,1,67326.0,0,2,69.0,17.0,32.0,0.0,2.0,3,7,4,2,331.2,4,0
4721,2,35900.07644,0,0,0,1,2,25285.0,0,2,114.0,12.0,84.0,0.0,2.0,2,4,4,2,547.2,3,0
4722,2,6838.767672,0,1,4,4,2,15871.0,0,2,89.0,20.0,19.0,0.0,4.0,2,4,2,0,427.2,4,0
4723,0,6519.287872,0,1,2,1,2,38795.0,0,2,82.0,30.0,41.0,1.0,3.0,3,8,4,0,393.6,5,1
4724,0,5712.380598,0,0,4,1,2,24882.0,0,2,72.0,13.0,20.0,0.0,8.0,3,3,2,0,345.6,5,3
4725,4,5126.54272,0,1,0,1,1,33169.0,0,2,128.0,33.0,14.0,0.0,1.0,2,2,2,0,614.4,3,0
4726,1,4984.618654999999,1,0,3,1,2,86305.0,1,2,62.0,1.0,99.0,0.0,5.0,3,3,3,3,80.73124,4,0
4727,0,4102.199975,0,0,4,2,2,0.0,0,2,112.0,31.0,21.0,0.0,1.0,3,3,1,2,537.6,3,1
4728,1,4111.197013,0,0,0,1,1,32210.0,0,3,103.0,16.0,97.0,0.0,1.0,3,3,4,3,494.4,3,3
4729,4,11085.87709,0,1,3,1,2,69090.0,2,2,139.0,24.0,11.0,0.0,5.0,2,2,4,2,387.222556,2,0
4730,1,4745.680421,0,0,4,2,1,0.0,0,1,63.0,23.0,88.0,0.0,3.0,2,4,4,0,523.3374269999999,4,0
4731,2,5837.528088,0,0,1,1,2,83308.0,0,2,73.0,3.0,81.0,1.0,7.0,2,4,1,2,419.471438,4,0
4732,0,19190.31894,0,0,4,1,1,39034.0,0,2,68.0,10.0,55.0,0.0,2.0,2,0,4,2,466.446708,4,1
4733,0,6444.076975999999,0,1,0,1,2,46750.0,0,2,82.0,20.0,74.0,1.0,3.0,3,7,1,0,672.026958,5,1
4734,0,7255.577593999999,0,1,1,1,1,39786.0,2,2,91.0,2.0,91.0,1.0,9.0,2,4,4,4,365.835977,4,0
4735,4,8197.712164,0,0,4,1,2,56788.0,0,1,108.0,22.0,34.0,5.0,7.0,1,9,4,2,579.710188,3,0
4736,4,4554.911886999999,0,0,3,1,2,90156.0,2,2,114.0,16.0,6.0,0.0,1.0,2,0,3,3,388.346716,3,1
4737,0,7069.740965000001,0,1,3,1,1,63867.0,0,2,89.0,21.0,4.0,1.0,3.0,3,8,1,0,432.36163099999993,4,0
4738,1,4743.694528,0,0,3,1,1,83413.0,1,2,118.0,0.0,1.0,0.0,1.0,2,2,3,4,134.801691,3,0
4739,4,4019.3844240000003,0,0,0,2,2,0.0,0,3,118.0,2.0,48.0,0.0,1.0,2,0,4,0,566.4,3,3
4740,0,20239.383530000003,0,2,3,1,1,36116.0,1,2,171.0,27.0,33.0,2.0,2.0,3,7,4,0,158.126982,3,0
4741,3,2674.730716,1,0,0,1,2,56342.0,0,1,69.0,12.0,89.0,0.0,1.0,3,8,3,3,331.2,4,1
4742,0,9206.429640999999,0,0,0,1,1,55542.0,2,1,117.0,1.0,76.0,0.0,5.0,2,2,4,4,310.651386,2,0
4743,0,23187.14574,0,0,0,1,2,58466.0,0,2,66.0,7.0,79.0,1.0,2.0,2,2,2,0,316.8,5,0
4744,0,4770.550911,1,0,0,5,1,12964.0,0,1,65.0,2.0,37.0,0.0,4.0,2,2,4,4,362.77454500000005,5,0
4745,3,3768.0863270000004,0,1,4,1,2,43412.0,0,2,94.0,33.0,38.0,0.0,1.0,2,4,2,2,509.722387,5,0
4746,4,2893.739608,0,0,2,1,2,82611.0,0,1,74.0,23.0,87.0,1.0,1.0,2,2,3,4,355.2,4,0
4747,2,11611.94584,0,1,3,1,2,28915.0,0,1,76.0,10.0,49.0,0.0,2.0,2,2,2,4,364.8,4,0
4748,0,14246.14841,0,1,4,2,2,0.0,0,1,207.0,13.0,68.0,0.0,6.0,2,2,3,2,1490.4,6,1
4749,2,2554.551152,0,0,4,2,1,0.0,0,2,70.0,19.0,27.0,0.0,1.0,2,2,2,2,336.0,4,0
4750,1,3226.516193,0,1,0,1,1,91774.0,2,1,81.0,4.0,21.0,0.0,1.0,2,2,4,3,285.020982,4,0
4751,3,2227.072755,1,0,4,3,2,27972.0,0,2,61.0,7.0,38.0,0.0,1.0,2,4,1,4,292.8,4,0
4752,1,10623.40552,0,1,3,2,2,0.0,0,2,96.0,11.0,16.0,0.0,2.0,2,2,3,2,460.8,4,1
4753,0,8304.688878,0,1,0,2,2,0.0,0,2,122.0,22.0,14.0,2.0,9.0,3,8,3,2,681.328474,3,1
4754,1,5155.529312,0,0,0,1,1,77857.0,1,2,64.0,0.0,99.0,0.0,9.0,2,2,4,2,160.62847,4,1
4755,0,4407.769164,0,0,3,2,1,0.0,1,3,62.0,18.0,34.0,0.0,3.0,2,2,4,0,114.09738300000001,4,0
4756,1,2955.495724,0,0,1,1,1,56502.0,0,1,74.0,15.0,78.0,0.0,1.0,2,0,1,0,355.2,4,0
4757,0,3900.906002,0,1,3,1,2,95018.0,2,2,97.0,21.0,81.0,0.0,1.0,2,4,3,4,315.879728,4,3
4758,0,4531.372981,0,1,3,1,2,23705.0,0,2,122.0,33.0,2.0,4.0,1.0,2,2,4,2,585.6,3,0
4759,1,2813.309659,0,0,3,1,2,72333.0,2,2,70.0,10.0,20.0,0.0,1.0,2,4,3,2,177.224451,5,3
4760,2,7196.721128,0,0,4,2,2,0.0,0,1,107.0,22.0,96.0,0.0,4.0,2,4,2,4,770.4,3,0
4761,2,6301.102478,0,1,3,1,2,47622.0,2,2,80.0,15.0,13.0,0.0,7.0,2,2,4,3,305.544034,4,0
4762,4,7799.440458,0,0,3,2,1,0.0,0,2,105.0,33.0,7.0,0.0,3.0,2,2,4,4,504.0,3,0
4763,0,8292.626726,0,0,0,1,2,79632.0,2,3,106.0,7.0,72.0,1.0,3.0,2,2,3,0,344.048739,3,0
4764,0,18534.611569999997,0,0,2,5,2,16154.0,1,2,62.0,31.0,45.0,1.0,2.0,2,2,4,0,91.355165,4,0
4765,0,2906.298309,0,0,0,1,2,72211.0,1,2,73.0,12.0,1.0,0.0,1.0,2,2,3,4,44.912125,4,0
4766,1,6089.772379999999,0,1,0,1,2,70892.0,2,2,76.0,21.0,32.0,0.0,5.0,3,7,3,3,206.709951,5,0
4767,3,5016.1446670000005,0,0,0,1,1,49367.0,1,3,63.0,16.0,40.0,0.0,9.0,2,2,4,2,69.230355,4,0
4768,2,15470.596580000001,0,2,3,1,1,68086.0,1,2,194.0,34.0,6.0,0.0,3.0,3,3,3,4,218.34216899999998,3,3
4769,3,5680.467468,0,0,2,1,2,90353.0,1,2,70.0,3.0,64.0,0.0,7.0,2,0,3,0,72.61760500000001,5,0
4770,0,4582.155128,0,0,4,1,1,49558.0,0,3,115.0,1.0,73.0,0.0,1.0,2,4,1,4,552.0,3,3
4771,3,8663.550386,0,0,3,1,2,93485.0,1,2,72.0,31.0,40.0,0.0,2.0,2,4,2,2,127.104785,4,0
4772,0,5274.20076,0,0,4,5,2,10629.0,0,1,74.0,17.0,15.0,0.0,8.0,2,2,2,4,532.8,4,1
4773,1,2620.601718,0,0,3,5,2,10237.0,2,2,72.0,31.0,97.0,0.0,1.0,2,4,3,3,253.63785299999998,5,0
4774,0,4515.184003,0,2,0,1,1,87517.0,0,2,112.0,1.0,28.0,1.0,1.0,3,8,3,0,802.278237,4,1
4775,4,5533.229132,0,0,3,1,2,23241.0,0,2,70.0,11.0,14.0,0.0,9.0,2,0,3,2,504.0,5,1
4776,2,5216.914471,0,0,4,1,2,60861.0,1,2,66.0,8.0,82.0,0.0,4.0,2,2,2,2,65.425125,4,1
4777,4,7860.086842000001,0,0,1,4,2,21726.0,0,2,104.0,20.0,79.0,0.0,8.0,2,4,3,0,697.0109980000001,3,0
4778,2,5016.553079,0,0,3,1,2,36313.0,2,1,67.0,3.0,38.0,2.0,9.0,2,4,4,2,300.37588700000003,4,0
4779,1,3351.567048,0,1,3,1,1,29160.0,0,1,87.0,25.0,62.0,0.0,1.0,2,2,3,0,417.6,5,0
4780,1,6732.202033,0,1,4,2,2,0.0,0,1,99.0,15.0,79.0,0.0,5.0,2,2,2,4,712.8,5,1
4781,0,6423.739052,0,0,0,2,2,0.0,0,1,188.0,5.0,67.0,0.0,1.0,3,3,1,2,1621.560425,1,0
4782,1,4974.8733,0,0,0,1,1,48139.0,0,1,63.0,9.0,41.0,0.0,9.0,2,0,1,3,329.494,4,0
4783,0,4739.297046,0,1,0,2,1,0.0,1,2,76.0,28.0,55.0,5.0,3.0,2,2,4,2,38.792481,5,0
4784,0,6086.431746,0,1,0,3,1,13688.0,0,3,84.0,25.0,2.0,0.0,8.0,2,4,4,2,403.2,5,0
4785,1,5016.641406000001,0,0,0,2,2,0.0,0,1,73.0,16.0,77.0,0.0,9.0,3,8,3,0,525.6,4,0
4786,4,7341.794924,0,0,4,1,1,27649.0,0,1,63.0,3.0,63.0,0.0,2.0,2,2,2,4,302.4,4,1
4787,2,3215.1969940000004,0,1,2,1,1,24191.0,1,2,80.0,11.0,32.0,0.0,1.0,2,4,2,0,103.75023399999999,4,0
4788,0,2533.796807,0,0,4,2,2,0.0,0,1,71.0,11.0,77.0,0.0,1.0,3,7,3,4,517.056582,4,0
4789,0,5340.535477,0,0,4,1,1,58493.0,0,2,67.0,13.0,53.0,0.0,4.0,2,0,1,2,321.6,4,3
4790,1,3644.833554,1,1,4,1,1,82477.0,0,2,90.0,1.0,69.0,0.0,1.0,2,2,3,2,432.0,5,3
4791,0,6382.047596,0,1,0,1,1,88663.0,0,2,79.0,20.0,86.0,0.0,7.0,1,9,4,2,379.2,4,0
4792,4,4303.637882999999,0,0,4,1,1,74057.0,0,1,109.0,27.0,24.0,0.0,1.0,2,4,3,0,523.2,3,0
4793,2,4228.734374000001,0,0,3,2,2,0.0,0,2,63.0,2.0,82.0,2.0,8.0,3,3,3,2,302.4,5,1
4794,2,10426.085509999999,0,0,0,1,1,52342.0,0,2,66.0,28.0,28.0,3.0,2.0,2,2,4,2,316.8,5,1
4795,1,2484.747576,0,0,3,1,2,42012.0,1,2,63.0,13.0,84.0,0.0,1.0,3,8,4,2,40.754246,4,0
4796,2,8232.760182,0,0,3,1,2,56021.0,2,2,69.0,20.0,38.0,0.0,2.0,2,2,4,2,279.51121,4,0
4797,1,21768.69952,0,1,4,1,2,35124.0,0,2,137.0,18.0,46.0,0.0,2.0,2,4,4,3,986.4,3,3
4798,0,2160.920387,0,0,4,2,1,0.0,0,1,62.0,4.0,49.0,1.0,1.0,2,2,4,2,439.001718,4,0
4799,4,4423.690041,0,1,4,2,1,0.0,0,1,125.0,8.0,55.0,0.0,1.0,2,4,1,2,900.0,3,0
4800,2,3691.7652420000004,0,1,0,1,1,37202.0,2,2,93.0,30.0,86.0,0.0,1.0,2,2,1,0,322.52882900000003,5,0
4801,0,4940.508153,0,0,0,1,2,65985.0,1,1,71.0,3.0,47.0,5.0,4.0,1,6,3,2,42.431309999999996,4,0
4802,1,8503.942634,0,0,4,1,1,87771.0,0,1,74.0,8.0,9.0,4.0,2.0,2,2,3,0,355.2,4,1
4803,2,41143.090110000005,0,0,0,1,1,63624.0,2,2,115.0,10.0,40.0,2.0,2.0,2,2,2,2,306.337632,3,0
4804,1,10419.16743,0,1,3,1,1,80192.0,1,2,129.0,8.0,69.0,0.0,9.0,2,0,1,3,200.662297,3,3
4805,0,4139.89767,0,0,3,1,2,35945.0,0,3,105.0,14.0,25.0,0.0,1.0,2,2,4,2,756.0,3,1
4806,0,7627.660848,0,0,0,1,2,93004.0,2,2,63.0,31.0,2.0,0.0,2.0,3,8,4,0,205.957043,4,0
4807,3,6162.369756,0,1,4,2,2,0.0,0,1,89.0,4.0,24.0,0.0,4.0,2,4,4,2,941.347502,4,0
4808,1,25807.063,1,1,0,1,1,71210.0,0,2,214.0,8.0,89.0,1.0,2.0,2,2,4,0,1027.2,6,1
4809,0,15506.9278,0,0,0,1,1,99159.0,0,2,190.0,7.0,14.0,0.0,5.0,2,2,3,0,912.0,1,3
4810,4,5757.489397,0,0,0,1,1,81491.0,1,3,72.0,21.0,24.0,0.0,3.0,2,0,1,2,61.715527,4,0
4811,1,39365.296160000005,0,0,2,1,1,99875.0,1,3,108.0,12.0,37.0,0.0,2.0,2,2,1,3,114.97291399999999,3,0
4812,1,5555.492159,0,1,4,1,1,51705.0,2,2,139.0,26.0,79.0,0.0,1.0,2,2,4,2,545.291103,3,0
4813,2,23893.3041,0,1,3,1,1,39837.0,1,2,201.0,11.0,63.0,0.0,2.0,3,8,4,4,381.30699599999997,1,0
4814,0,9594.78115,0,1,0,1,1,31421.0,0,2,81.0,5.0,95.0,0.0,2.0,2,2,1,4,388.8,5,0
4815,2,5411.936509,0,1,3,1,2,81531.0,2,2,135.0,23.0,50.0,0.0,1.0,2,2,3,4,420.434259,3,1
4816,1,5318.89664,1,0,3,1,1,25134.0,0,2,67.0,3.0,0.0,0.0,6.0,3,3,3,3,321.6,4,1
4817,1,7731.713059000001,0,1,0,1,1,37386.0,0,2,97.0,1.0,4.0,0.0,3.0,3,7,4,0,465.6,4,3
4818,1,2004.350666,1,0,0,2,1,0.0,0,3,66.0,16.0,35.0,4.0,1.0,3,8,4,0,316.8,4,1
4819,0,5510.965059,0,0,0,1,1,99553.0,1,2,68.0,14.0,85.0,0.0,6.0,3,8,2,4,111.586995,4,0
4820,2,11158.12643,0,2,3,2,1,0.0,0,1,161.0,19.0,71.0,0.0,9.0,3,8,4,3,1159.2,3,1
4821,2,5390.27165,0,0,4,1,2,70705.0,2,2,69.0,31.0,61.0,2.0,6.0,2,0,4,2,272.024652,5,0
4822,4,2658.217729,0,0,0,1,1,22724.0,1,1,69.0,21.0,39.0,0.0,1.0,2,0,1,2,9.424667999999999,4,0
4823,0,8826.611996,0,0,0,1,1,26320.0,0,2,111.0,3.0,92.0,0.0,9.0,3,3,4,4,603.819794,3,3
4824,4,4713.404622999999,0,0,3,2,2,0.0,0,1,69.0,7.0,90.0,0.0,8.0,2,2,4,2,806.534801,4,0
4825,1,2393.9153690000003,1,0,0,2,2,0.0,0,1,70.0,24.0,10.0,0.0,1.0,2,4,4,0,425.266308,4,0
4826,1,11895.18188,0,1,0,1,1,88218.0,1,3,99.0,9.0,25.0,0.0,2.0,2,2,3,4,50.32306,5,3
4827,4,5580.960642,0,0,2,1,2,25180.0,2,2,70.0,21.0,44.0,0.0,9.0,2,4,3,0,235.895575,4,0
